classwise_nll_away,classwise_nll_draw,classwise_nll_home,draw_nll,draw_rank1_count,draw_rank2_count,draw_rank3_count,draw_recall_argmax,draw_top2,draw_underpricing,ece,mean_draw_margin_to_top,mean_p_draw_all,mean_p_draw_true_draw,n_matches,overall_logloss,segment_type,segment_value,true_draw_rate
0.9352421164512634,1.6787399053573608,0.6711069345474243,1.6787399053573608,0,1417,2761,0.0,0.26691266894340515,0.010848015546798706,0.03949629832267476,0.4021531939506531,0.1837427020072937,0.1906428039073944,4178,0.9558180570602417,earliest_event_minutes_bin,earliest_early,0.1945907175540924
0.6969028115272522,1.7166775465011597,0.6949610710144043,1.7166775465011597,0,5,38,0.0,0.0,0.03978352248668671,0.095929554248122,0.3859913945198059,0.16951879858970642,0.18016673624515533,43,0.9097117781639099,earliest_event_minutes_bin,earliest_late,0.20930232107639313
0.7155377268791199,1.746293306350708,0.5635568499565125,1.746293306350708,0,74,145,0.0,0.25,0.03664705157279968,0.04244560467224663,0.4607333540916443,0.1642661839723587,0.17907951772212982,219,0.8601722717285156,earliest_event_minutes_bin,earliest_prev_day,0.2009132355451584
0.6826929450035095,1.6892930269241333,0.6111568808555603,1.6892930269241333,0,84,223,0.0,0.1111111119389534,0.006105527281761169,0.08812420071242279,0.4358938932418823,0.16979023814201355,0.18560312688350677,307,0.82293301820755,earliest_event_minutes_bin,earliest_same_day,0.17589576542377472
1.0023783445358276,1.5769877433776855,0.7858268022537231,1.5769877433776855,0,43,309,0.0,0.1111111119389534,-0.07629197835922241,0.09408490618485754,0.3284188508987427,0.20413288474082947,0.20701253414154053,352,0.9651003479957581,event_count_bin,events_high,0.12784090638160706
0.8304813504219055,1.77467679977417,0.6029670238494873,1.77467679977417,0,391,664,0.0,0.3052631616592407,0.011858940124511719,0.03398167291423976,0.451862633228302,0.16823585331439972,0.17490240931510925,1055,0.8931307196617126,event_count_bin,events_low,0.18009479343891144
0.9359263181686401,1.66398024559021,0.6741525530815125,1.66398024559021,0,1099,2097,0.0,0.2571428716182709,0.023308441042900085,0.03738056285117153,0.39876651763916016,0.18476414680480957,0.19282564520835876,3196,0.9668477773666382,event_count_bin,events_mid,0.20807258784770966
0.5630499124526978,1.6812183856964111,0.5375515222549438,1.6812183856964111,0,47,97,0.0,0.0,-0.02233588695526123,0.1461544651443738,0.44956520199775696,0.16122478246688843,0.18700487911701202,144,0.7050706744194031,event_count_bin,events_very_low,0.1388888955116272
0.9424619078636169,1.536939263343811,0.9328820109367371,1.536939263343811,0,0,766,0.0,0.0,-0.0010407418012619019,0.02788302837008283,0.20924831926822662,0.2164454460144043,0.21537303924560547,766,1.0663254261016846,favorite_strength_bin,fav_balanced,0.2154047042131424
0.9881488680839539,1.617934226989746,0.7615219950675964,1.617934226989746,0,86,1011,0.0,0.06719367951154709,0.03187789022922516,0.05210979559077432,0.3549734652042389,0.19875109195709229,0.19873768091201782,1097,1.038985013961792,favorite_strength_bin,fav_clear,0.23062898218631744
0.9561388492584229,1.5505136251449585,0.8675751090049744,1.5505136251449585,0,2,1008,0.0,0.008928571827709675,0.009112551808357239,0.0376310775271102,0.25953495502471924,0.21266962587833405,0.21244502067565918,1010,1.0509567260742188,favorite_strength_bin,fav_mild,0.22178217768669128
0.8028736114501953,1.9355283975601196,0.4428759217262268,1.9355283975601196,0,1492,382,0.0,0.7733812928199768,0.007234394550323486,0.04059694532518003,0.597488522529602,0.14111138880252838,0.1478823721408844,1874,0.7766837477684021,favorite_strength_bin,fav_strong,0.14834578335285187
0.4481479525566101,1.7363816499710083,1.5760353803634644,1.7363816499710083,0,367,767,0.0,0.19897958636283875,0.0037591159343719482,0.02115317773472869,0.4600076675415039,0.16908039152622223,0.17987141013145447,1134,0.901555061340332,home_away_edge_bin,away_edge,0.17283950746059418
0.7857953310012817,1.5452882051467896,1.0918843746185303,1.5452882051467896,0,0,391,0.0,0.0,0.01054711639881134,0.0343233989405356,0.2417888045310974,0.21195927262306213,0.2135649025440216,391,1.0526418685913086,home_away_edge_bin,away_lean,0.22250638902187347
0.9246710538864136,1.5304912328720093,0.9428492784500122,1.5304912328720093,0,0,468,0.0,0.0,-0.007268175482749939,0.020802221965534273,0.20237776637077332,0.21666988730430603,0.21672673523426056,468,1.060115098953247,home_away_edge_bin,balanced,0.2094017118215561
1.7138404846191406,1.7585879564285278,0.38747715950012207,1.7585879564285278,0,1211,930,0.0,0.45199063420295715,0.033814191818237305,0.041379254850755,0.5016297101974487,0.16562531888484955,0.17665883898735046,2141,0.8920068144798279,home_away_edge_bin,home_edge,0.19943951070308685
1.1114652156829834,1.541501760482788,0.7983430624008179,1.541501760482788,0,2,611,0.0,0.01785714365541935,-0.03335665166378021,0.061189728427261336,0.23919038474559784,0.21606464684009552,0.214363232254982,613,1.0337306261062622,home_away_edge_bin,home_lean,0.1827079951763153
0.9528612494468689,1.5558937788009644,0.8575325012207031,1.5558937788009644,0,18,1257,0.0,0.014814814552664757,-0.000993579626083374,0.034176650881145874,0.2559969425201416,0.21275828778743744,0.2113741785287857,1275,1.0414587259292603,implied_draw_prior_bin,draw_high,0.21176470816135406
0.7291138172149658,1.998093843460083,0.4213121235370636,1.998093843460083,0,1223,232,0.0,0.8149999976158142,0.005136430263519287,0.029241345305320576,0.6274138689041138,0.1323206126689911,0.13923218846321106,1455,0.735575258731842,implied_draw_prior_bin,draw_low,0.13745704293251038
