classwise_nll_away,classwise_nll_draw,classwise_nll_home,draw_nll,draw_rank1_count,draw_rank2_count,draw_rank3_count,draw_recall_argmax,draw_top2,draw_underpricing,ece,mean_draw_margin_to_top,mean_p_draw_all,mean_p_draw_true_draw,n_matches,overall_logloss,segment_type,segment_value,true_draw_rate
0.9962173700332642,1.5866559743881226,0.6620790362358093,1.5866559743881226,0,1548,2630,0.0,0.3284132778644562,-0.006794676184654236,0.03283473131440684,0.3633755147457123,0.20138539373874664,0.20741358399391174,4178,0.9541190266609192,earliest_event_minutes_bin,earliest_early,0.1945907175540924
0.9178892970085144,1.5998167991638184,0.5862593054771423,1.5998167991638184,0,7,36,0.0,0.0,0.015371754765510559,0.1518654072299115,0.3516412377357483,0.19393056631088257,0.20218154788017273,43,0.9526457786560059,earliest_event_minutes_bin,earliest_late,0.20930232107639313
0.8065909147262573,1.6386836767196655,0.5603178143501282,1.6386836767196655,0,79,140,0.0,0.25,0.016717612743377686,0.04887026350176654,0.40815261006355286,0.1841956228017807,0.19699956476688385,219,0.8725611567497253,earliest_event_minutes_bin,earliest_prev_day,0.2009132355451584
0.8127714991569519,1.588641881942749,0.5982871651649475,1.588641881942749,0,94,213,0.0,0.1666666716337204,-0.016392439603805542,0.12466332529187052,0.37901732325553894,0.19228820502758026,0.2047954797744751,307,0.8388578295707703,earliest_event_minutes_bin,earliest_same_day,0.17589576542377472
1.0709471702575684,1.5088521242141724,0.7753607630729675,1.5088521242141724,0,86,266,0.0,0.2666666805744171,-0.09202289581298828,0.059198480385673546,0.2969067692756653,0.21986380219459534,0.22156193852424622,352,0.9757772088050842,event_count_bin,events_high,0.12784090638160706
0.9101089239120483,1.6559518575668335,0.5951213836669922,1.6559518575668335,0,400,655,0.0,0.33157894015312195,-0.008382514119148254,0.02709918164636782,0.4024624526500702,0.1884773075580597,0.19441397488117218,1055,0.8957453966140747,event_count_bin,events_low,0.18009479343891144
0.9941632151603699,1.576291561126709,0.664746880531311,1.576291561126709,0,1195,2001,0.0,0.3172932267189026,0.0059472620487213135,0.03372237401830547,0.3607329726219177,0.20212532579898834,0.2091912478208542,3196,0.9635669589042664,event_count_bin,events_mid,0.20807258784770966
0.7752856612205505,1.5737577676773071,0.5117852091789246,1.5737577676773071,0,47,97,0.0,0.05000000074505806,-0.04771089553833008,0.13722736782843875,0.39608004689216614,0.18659979104995728,0.20763425529003143,144,0.7489447593688965,event_count_bin,events_very_low,0.1388888955116272
1.0524348020553589,1.4747320413589478,0.8726406693458557,1.4747320413589478,0,0,766,0.0,0.0,-0.014909341931343079,0.024963465672106278,0.20050445199012756,0.23031404614448547,0.22906216979026794,766,1.0647691488265991,favorite_strength_bin,fav_balanced,0.2154047042131424
1.0598294734954834,1.5421854257583618,0.7439338564872742,1.5421854257583618,0,274,823,0.0,0.25296443700790405,0.015918418765068054,0.03828568642085174,0.31953877210617065,0.2147105634212494,0.2143646776676178,1097,1.0394755601882935,favorite_strength_bin,fav_clear,0.23062898218631744
