close_missing_reason,earliest_available_missing_reason,earliest_event_minutes,event_count,favorite_strength,home_away_edge,latest_event_minutes,latest_pre_kickoff_missing_reason,league,match_id,odds_entropy,open_missing_reason,overround_close,overround_earliest_available,overround_latest_pre_kickoff,overround_open,q_away_close,q_away_earliest_available,q_away_latest_pre_kickoff,q_away_movement,q_away_open,q_draw_close,q_draw_earliest_available,q_draw_latest_pre_kickoff,q_draw_movement,q_draw_open,q_home_close,q_home_earliest_available,q_home_latest_pre_kickoff,q_home_movement,q_home_open,season,time_span_minutes,valid_pre_kickoff_euro_count,y_true
,,2454.0,10,0.3686800894854586,-0.3686800894854586,16.0,,world_cup,world_cup_1127608,0.9829303210485103,,1.0629359543436907,1.0690763052208836,1.0629359543436907,1.0690763052208836,0.5667412378821775,0.5634861006761833,0.5667412378821775,0.0032551372059941297,0.5634861006761833,0.23519761372110362,0.2494365138993238,0.23519761372110362,-0.014238900178220187,0.2494365138993238,0.19806114839671882,0.18707738542449287,0.19806114839671882,0.010983762972225947,0.18707738542449287,2015,2438.0,10,1
,,2746.0,3,0.4304635761589405,-0.4304635761589405,1742.0,,world_cup,world_cup_1127608,0.9479987259814884,,1.1185185185185185,1.1174103109342628,1.1185185185185185,1.1174103109342628,0.5960264900662252,0.5664091213512146,0.5960264900662252,0.02961736871501064,0.5664091213512146,0.23841059602649006,0.24518531828353946,0.23841059602649006,-0.006774722257049393,0.24518531828353946,0.16556291390728475,0.1884055603652461,0.16556291390728475,-0.022842646457961358,0.1884055603652461,2015,1004.0,3,1
,,2369.0,58,0.3041259738834632,-0.3041259738834632,1.0,,world_cup,world_cup_1127608,1.0192422560688208,,1.0797291020938191,1.0800426437573196,1.0797291020938191,1.0800426437573196,0.5262262701635027,0.5715366464326243,0.5262262701635027,-0.0453103762691216,0.5715366464326243,0.25167343355645777,0.2436550966370661,0.25167343355645777,0.008018336919391661,0.2436550966370661,0.2221002962800395,0.18480825693030964,0.2221002962800395,0.037292039349729855,0.18480825693030964,2015,2368.0,58,1
,,2482.0,20,0.3446267352684205,0.3446267352684205,0.0,,world_cup,world_cup_1127608,0.9960867201175412,,1.0506935944512446,1.100108225108225,1.0506935944512446,1.100108225108225,0.20871760023298708,0.5509099852434826,0.20871760023298708,-0.3421923850104955,0.5509099852434826,0.23793806426560524,0.2597147073290703,0.23793806426560524,-0.02177664306346508,0.2597147073290703,0.5533443355014076,0.18937530742744715,0.5533443355014076,0.3639690280739605,0.18937530742744715,2015,2482.0,20,1
,,2229.0,6,0.1687170474516696,-0.1687170474516696,91.0,,world_cup,world_cup_1127610,1.0746830757919594,,1.0633305647840532,1.0616605616605617,1.0633305647840532,1.0616605616605617,0.4374145674672915,0.4485336400230017,0.4374145674672915,-0.011119072555710208,0.4485336400230017,0.2938879125170865,0.2898217366302473,0.2938879125170865,0.004066175886839218,0.2898217366302473,0.2686975200156219,0.26164462334675104,0.2686975200156219,0.007052896668870878,0.26164462334675104,2015,2138.0,6,2
,,2055.0,63,0.15127742379040676,-0.15127742379040676,3.0,,world_cup,world_cup_1127610,1.0802463543620149,,1.0799091398313494,1.0796575219652143,1.0799091398313494,1.0796575219652143,0.42283279928302214,0.44529790325929,0.42283279928302214,-0.02246510397626783,0.44529790325929,0.30561182522436253,0.28067261781191616,0.30561182522436253,0.024939207412446374,0.28067261781191616,0.2715553754926154,0.27402947892879387,0.2715553754926154,-0.0024741034361784875,0.27402947892879387,2015,2052.0,63,2
,,2247.0,32,0.1775763231569124,-0.1775763231569124,3.0,,world_cup,world_cup_1127610,1.073493206006856,,1.052262413287601,1.1024033437826541,1.052262413287601,1.1024033437826541,0.4379416077856286,0.41232227488151657,0.4379416077856286,0.025619332904112002,0.41232227488151657,0.30169310758565526,0.27488151658767773,0.30169310758565526,0.02681159099797753,0.27488151658767773,0.26036528462871616,0.3127962085308057,0.26036528462871616,-0.05243092390208953,0.3127962085308057,2015,2244.0,32,2
,,5056.0,7,0.208955223880597,0.208955223880597,148.0,,world_cup,world_cup_1127611,1.0585759813000457,,1.0634920634920635,1.0940709617180207,1.0634920634920635,1.0940709617180207,0.2611940298507463,0.17409857051418814,0.2611940298507463,0.08709545933655816,0.17409857051418814,0.26865671641791045,0.22850437379987196,0.26865671641791045,0.04015234261803849,0.22850437379987196,0.4701492537313433,0.5973970556859398,0.4701492537313433,-0.1272478019545965,0.5973970556859398,2015,4908.0,7,2
,,3682.0,4,0.19985974754558206,0.19985974754558206,80.0,,world_cup,world_cup_1127611,1.0648519735344202,,1.1150207209320508,1.1161856046766534,1.1150207209320508,1.1161856046766534,0.2577138849929874,0.21331151118385158,0.2577138849929874,0.04440237380913584,0.21331151118385158,0.2847124824684432,0.25968357883251497,0.2847124824684432,0.025028903635928246,0.25968357883251497,0.4575736325385695,0.5270049099836334,0.4575736325385695,-0.06943127744506389,0.5270049099836334,2015,3602.0,4,2
,,4926.0,69,0.16039095522424213,0.16039095522424213,4.0,,world_cup,world_cup_1127611,1.0754078137435936,,1.0798030991139285,1.100064971958755,1.0798030991139285,1.100064971958755,0.2764461992482872,0.1930015321504473,0.2764461992482872,0.08344466709783993,0.1930015321504473,0.2867166462791834,0.25606682152918503,0.2867166462791834,0.03064982474999839,0.25606682152918503,0.43683715447252935,0.5509316463203677,0.43683715447252935,-0.11409449184783838,0.5509316463203677,2015,4922.0,69,2
,,5046.0,38,0.17051347808742234,0.17051347808742234,0.0,,world_cup,world_cup_1127611,1.0714541612217034,,1.053456287597709,1.1014558372805794,1.053456287597709,1.1014558372805794,0.27514674873197703,0.18719367588932811,0.27514674873197703,0.08795307284264892,0.18719367588932811,0.2791930244486237,0.24537549407114626,0.2791930244486237,0.03381753037747745,0.24537549407114626,0.4456602268193994,0.5674308300395258,0.4456602268193994,-0.1217706032201264,0.5674308300395258,2015,5046.0,38,2
,,2845.0,4,0.563302752293578,-0.563302752293578,72.0,,world_cup,world_cup_1127620,0.8305637567809048,,1.0686274509803921,1.0649701176016966,1.0686274509803921,1.0649701176016966,0.6880733944954128,0.7223026792179579,0.6880733944954128,-0.03422928472254505,0.7223026792179579,0.1871559633027523,0.1788559015206372,0.1871559633027523,0.008300061782115092,0.1788559015206372,0.12477064220183487,0.09884141926140477,0.12477064220183487,0.025929222940430097,0.09884141926140477,2015,2773.0,4,0
,,2594.0,3,0.5774572852848282,-0.5774572852848282,127.0,,world_cup,world_cup_1127620,0.8145185034193142,,1.1173044217687074,1.1175710767552975,1.1173044217687074,1.1175710767552975,0.6992275200730622,0.727477783732333,0.6992275200730622,-0.028250263659270747,0.727477783732333,0.17900224513870394,0.16725190168051768,0.17900224513870394,0.011750343458186263,0.16725190168051768,0.12177023478823397,0.10527031458714936,0.12177023478823397,0.01649992020108461,0.10527031458714936,2015,2467.0,3,0
,,1730.0,72,0.500258173220643,-0.500258173220643,2.0,,world_cup,world_cup_1127620,0.8845165470338655,,1.0800241851218453,1.0799980888933922,1.0800241851218453,1.0799980888933922,0.6520459095397271,0.7290768223580392,0.6520459095397271,-0.07703091281831209,0.7290768223580392,0.19616635414118905,0.16534420792762677,0.19616635414118905,0.030822146213562274,0.16534420792762677,0.151787736319084,0.10557896971433409,0.151787736319084,0.0462087666047499,0.10557896971433409,2015,1728.0,72,0
,,2842.0,19,0.46649796135237426,-0.46649796135237426,0.0,,world_cup,world_cup_1127620,0.8958310887119785,,1.0537942376755396,1.10150819265144,1.0537942376755396,1.10150819265144,0.6455454817669931,0.7092548246231862,0.6455454817669931,-0.06370934285619312,0.7092548246231862,0.17540699781838814,0.17129173122975067,0.17540699781838814,0.004115266588637478,0.17129173122975067,0.17904752041461885,0.11945344414706295,0.17904752041461885,0.059594076267555904,0.11945344414706295,2015,2842.0,19,0
,,2289.0,7,0.15619389587073607,-0.15619389587073607,31.0,,world_cup,world_cup_1127622,1.0801923565560003,,1.0670498084291187,1.0631092553630697,1.0670498084291187,1.0631092553630697,0.41651705565529623,0.5140093406910212,0.41651705565529623,-0.09749228503572499,0.5140093406910212,0.32315978456014366,0.2687534552755911,0.32315978456014366,0.05440632928455258,0.2687534552755911,0.26032315978456017,0.21723720403338773,0.26032315978456017,0.04308595575117244,0.21723720403338773,2015,2258.0,7,2
,,2472.0,8,0.18046571798188873,-0.18046571798188873,38.0,,world_cup,world_cup_1127622,1.0739674538028097,,1.1205334493005725,1.1175434463105693,1.1205334493005725,1.1175434463105693,0.42496765847347995,0.4836863768697922,0.42496765847347995,-0.058718718396312264,0.4836863768697922,0.33053040103492887,0.27115751430579266,0.33053040103492887,0.05937288672913621,0.27115751430579266,0.2445019404915912,0.24515610882441527,0.2445019404915912,-0.0006541683328240566,0.24515610882441527,2015,2434.0,8,2
,,2311.0,60,0.10745581745594368,-0.10745581745594368,1.0,,world_cup,world_cup_1127622,1.0897950662528473,,1.0798531770007587,1.0801804012222507,1.0798531770007587,1.0801804012222507,0.3923948390245134,0.49506485924358246,0.3923948390245134,-0.10267002021906907,0.49506485924358246,0.3226661394069169,0.2763496378464177,0.3226661394069169,0.04631650156049921,0.2763496378464177,0.2849390215685697,0.22858550290999985,0.2849390215685697,0.05635351865856986,0.22858550290999985,2015,2310.0,60,2
,,2476.0,46,0.10694544580629661,-0.10694544580629661,0.0,,world_cup,world_cup_1127622,1.089553018972019,,1.053951367781155,1.1045031702688943,1.053951367781155,1.1045031702688943,0.3953376592165345,0.4416509532788603,0.3953376592165345,-0.04631329406232576,0.4416509532788603,0.31627012737322757,0.2662895453593128,0.31627012737322757,0.049980582013914754,0.2662895453593128,0.2883922134102379,0.29205950136182696,0.2883922134102379,-0.003667287951589049,0.29205950136182696,2015,2476.0,46,2
,,6496.0,5,0.889908256880734,0.889908256880734,877.0,,world_cup,world_cup_1127623,0.33755510901646657,,1.068627450980392,1.0960278053624626,1.068627450980392,1.0960278053624626,0.02752293577981652,0.0480202953701187,0.02752293577981652,-0.02049735959030218,0.0480202953701187,0.05504587155963304,0.09123856120322553,0.05504587155963304,-0.03619268964359249,0.09123856120322553,0.9174311926605506,0.8607411434266559,0.9174311926605506,0.05669004923389476,0.8607411434266559,2015,5619.0,5,0
,,5121.0,2,0.8442716363880137,0.8442716363880137,5070.0,,world_cup,world_cup_1127623,0.43178512820558057,,1.1188868886888688,1.1184928340268148,1.1188868886888688,1.1184928340268148,0.0406247905074747,0.04257429835076261,0.0406247905074747,-0.0019495078432879079,0.04257429835076261,0.07447878259703694,0.08940602653660149,0.07447878259703694,-0.014927243939564544,0.08940602653660149,0.8848964268954884,0.8680196751126358,0.8848964268954884,0.01687675178285264,0.8680196751126358,2015,51.0,2,0
,,6676.0,16,0.06748466257668712,0.06748466257668712,162.0,,world_cup,world_cup_1127624,1.0899493460683758,,1.0645245559038663,1.0955710955710956,1.0645245559038663,1.0955710955710956,0.3239263803680982,0.4148936170212766,0.3239263803680982,-0.09096723665317841,0.4148936170212766,0.2846625766871166,0.28085106382978725,0.2846625766871166,0.0038115128573293355,0.28085106382978725,0.3914110429447853,0.30425531914893617,0.3914110429447853,0.08715572379584913,0.30425531914893617,2015,6514.0,16,2
,,5301.0,5,0.08701472556894241,0.08701472556894241,97.0,,world_cup,world_cup_1127624,1.0854330592012935,,1.1193806193806195,1.1176529790660226,1.1193806193806195,1.1176529790660226,0.3190539937527889,0.38901395767672226,0.3190539937527889,-0.06995996392393333,0.38901395767672226,0.2748772869254797,0.2796037820801441,0.2748772869254797,-0.00472649515466439,0.2796037820801441,0.40606871932173133,0.3313822602431337,0.40606871932173133,0.07468645907859761,0.3313822602431337,2015,5204.0,5,2
,,6546.0,36,0.028931137534176865,0.028931137534176865,16.0,,world_cup,world_cup_1127624,1.0926257962544714,,1.079669103765489,1.0996507871507872,1.079669103765489,1.0996507871507872,0.3430406307623832,0.4096304533347125,0.3430406307623832,-0.06658982257232926,0.4096304533347125,0.28498760094105685,0.2841811270009568,0.28498760094105685,0.0008064739401000276,0.2841811270009568,0.3719717682965601,0.3061884196643305,0.3719717682965601,0.06578334863222957,0.3061884196643305,2015,6530.0,36,2
,,5552.0,14,0.04791000687897057,0.04791000687897057,1.0,,world_cup,world_cup_1127624,1.0939309955656398,,1.0525845032029442,1.099537037037037,1.0525845032029442,1.099537037037037,0.3276008578480961,0.37894736842105264,0.3276008578480961,-0.05134651057295653,0.37894736842105264,0.2968882774248371,0.28421052631578947,0.2968882774248371,0.01267775110904762,0.28421052631578947,0.3755108647270667,0.3368421052631579,0.3755108647270667,0.0386687594639088,0.3368421052631579,2015,5551.0,14,2
,,549.0,6,0.0410094637223975,-0.0410094637223975,0.0,,world_cup,world_cup_1149601,0.9987421379820252,,1.1083916083916083,1.1102212051868803,1.1083916083916083,1.1102212051868803,0.45110410094637227,0.4503607007901065,0.45110410094637227,0.0007434001562657833,0.4503607007901065,0.13880126182965302,0.15802129852284438,0.13880126182965302,-0.01922003669319136,0.15802129852284438,0.41009463722397477,0.39161800068704916,0.41009463722397477,0.018476636536925606,0.39161800068704916,2015,549.0,6,0
,,378.0,5,0.27728085867620744,0.27728085867620744,0.0,,world_cup,world_cup_1149602,0.9660836363566643,,1.1091269841269842,1.1102483533748262,1.1091269841269842,1.1102483533748262,0.28622540250447226,0.26886548561787355,0.28622540250447226,0.017359916886598714,0.26886548561787355,0.15026833631484793,0.13856913489536563,0.15026833631484793,0.011699201419482302,0.13856913489536563,0.5635062611806797,0.5925653794867609,0.5635062611806797,-0.02905911830608121,0.5925653794867609,2015,378.0,5,0
,,20439.0,11,0.10606920022688598,-0.10606920022688598,116.0,,world_cup,world_cup_1198380,1.0872192397759943,,1.0273892773892774,1.0644906310779945,1.0273892773892774,1.0644906310779945,0.4055587067498582,0.39637824509807906,0.4055587067498582,0.00918046165177916,0.39637824509807906,0.2949517867271696,0.27629895320071984,0.2949517867271696,0.018652833526449752,0.27629895320071984,0.29948950652297224,0.3273228017012012,0.29948950652297224,-0.027833295178228967,0.3273228017012012,2016,20323.0,11,0
,,12075.0,4,0.09273294694605438,-0.09273294694605438,854.0,,world_cup,world_cup_1198380,1.0859176777837423,,1.1179226475279107,1.1176361729689717,1.1179226475279107,1.1176361729689717,0.4065983058403923,0.4161607241417375,0.4065983058403923,-0.009562418301345188,0.4161607241417375,0.2795363352652697,0.27530632520145715,0.2795363352652697,0.004230010063812573,0.27530632520145715,0.3138653588943379,0.3085329506568054,0.3138653588943379,0.005332408237532504,0.3085329506568054,2016,11221.0,4,0
,,17160.0,49,0.07077361346034006,-0.07077361346034006,3.0,,world_cup,world_cup_1198380,1.0914313682552055,,1.081270996371057,1.078833478197885,1.081270996371057,1.078833478197885,0.38858719843318795,0.39612269732701105,0.38858719843318795,-0.0075354988938231005,0.39612269732701105,0.2935992165939642,0.28966472242037683,0.2935992165939642,0.003934494173587377,0.28966472242037683,0.3178135849728479,0.3142125802526121,0.3178135849728479,0.0036010047202357787,0.3142125802526121,2016,17157.0,49,0
,,18933.0,46,0.11126748903054895,-0.11126748903054895,0.0,,world_cup,world_cup_1198380,1.085532922381871,,1.077558521267485,1.0815018315018317,1.077558521267485,1.0815018315018317,0.4106300190413114,0.38526672311600335,0.4106300190413114,0.02536329592530806,0.38526672311600335,0.2900074509479262,0.2845046570702794,0.2900074509479262,0.005502793877646794,0.2845046570702794,0.29936253001076246,0.33022861981371715,0.29936253001076246,-0.030866089802954688,0.33022861981371715,2016,18933.0,46,0
